,회사,Date,지표,lag_0,lag_0_reverse,corr,index,영문명,구분,단위
1479,accenture,2020-11-01,매출원가,0.447666785,0.055360391,0.924262834,3,IS_Cost of Revenue,성장성,천원
1480,accenture,2020-11-01,매출채권회전율,0.971264004,0.570362301,0.066764687,3,매출채권회전율,활동성,비율
1481,accenture,2020-11-01,매출총이익,0.507278241,0.000398457,0.945672277,2,IS_Gross Profit,수익성,천원
1471,accenture,2020-11-01,ROA,0.852319309,0.862846933,0.256202714,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1535,accenture,2021-02-01,영업이익증가율,0.743466267,0.535443035,0.077190201,3,,성장성,YoY_연도
1534,accenture,2021-02-01,영업이익률,0.854371367,8.69796E-06,0.334161542,2,Operating Margin - %,수익성,비율
1533,accenture,2021-02-01,영업이익,0.88258757,6.86747E-09,0.871162706,2,IS_Operating Income,수익성,천원
1529,accenture,2021-02-01,비유동자산,0.027081678,0.044469193,0.984940553,0,,안정성,천원
1531,accenture,2021-02-01,순이익률,0.84382523,4.83386E-06,0.65452536,2,Net Margin - %,수익성,비율
1530,accenture,2021-02-01,순부채,0.168456762,0.017301438,-0.70658435,2,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1536,accenture,2021-02-01,운전자본증감,0.320927096,0.039750394,-0.382572731,2,CF_Changes in Working Capital,안정성,천원
1532,accenture,2021-02-01,순이익증가율,0.198984662,0.180467112,-0.132054716,3,,성장성,YoY_연도
1537,accenture,2021-02-01,유동비율,0.573643628,0.626828942,-0.022850388,3,Current Ratio,안정성,비율
1542,accenture,2021-02-01,자기자본비율,0.45825526,0.088622787,0.918341269,3,자기자본비율,안정성,비율
1539,accenture,2021-02-01,이익잉여금,0.731203196,0.247886588,0.794398903,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1540,accenture,2021-02-01,이자발생부채,0.716749547,0.193286408,-0.12471788,3,,안정성,천원
1541,accenture,2021-02-01,이자보상율,0.158804981,0.002073562,0.636675845,2,이자보상율,안정성,배
1543,accenture,2021-02-01,자본,0.000769993,0.024742092,0.988653613,0,BS_Common Stock,안정성,천원
1544,accenture,2021-02-01,자산총계,0.011909109,0.02869987,0.980288742,0,BS_Total Assets,안정성,천원
1545,accenture,2021-02-01,재고자산회전율,0.093722466,0.016877338,-0.614723099,2,,활동성,비율
1546,accenture,2021-02-01,총자산회전율,0.201387647,0.026558945,-0.200344316,2,"Asset Turnover, TTM",활동성,비율
1547,accenture,2021-02-01,현금배당성향,0.871447209,3.10564E-06,0.34372134,2,Dividend Payout Ratio - %,수익성,%
1528,accenture,2021-02-01,비유동비율,0.950379575,0.534823655,-0.337462892,3,,안정성,비율
1538,accenture,2021-02-01,유동자산,0.122300621,0.007625007,0.908448277,2,BS_Total Current Assets,안정성,천원
1527,accenture,2021-02-01,부채총계,0.150987499,0.009183414,0.942386428,2,BS_Total Liabilities,안정성,천원
1526,accenture,2021-02-01,부채비율,0.898351921,0.047996804,-0.556611786,2,부채비율,안정성,비율
1525,accenture,2021-02-01,매출총이익률,0.759670535,0.698446448,0.018887823,3,Gross Profit Margin - %,수익성,비율
1506,accenture,2021-02-01,BPS증가율,0.750525586,0.929866042,0.109305367,3,,성장성,YoY_비율
1507,accenture,2021-02-01,CAPEX,0.191926749,8.70727E-05,-0.375767348,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1508,accenture,2021-02-01,EBITDA2,0.861829549,3.54512E-07,0.900923851,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1509,accenture,2021-02-01,EBITDA2마진율,0.892242692,7.93939E-07,0.360023052,2,EBITDA Margin - %,수익성,비율
1510,accenture,2021-02-01,EBITDA2증가율,0.375426182,0.972942262,0.067514436,3,,성장성,YoY_연도
1511,accenture,2021-02-01,EPS,0.787382884,8.79527E-08,0.906449745,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1512,accenture,2021-02-01,EPS증가율,0.207652446,0.180281563,-0.130046677,3,,성장성,YoY_비율
1513,accenture,2021-02-01,Free Cash Flow2,0.038428437,5.8105E-07,0.577484699,0,CF_Free Cash Flow,수익성,천원
1514,accenture,2021-02-01,ROA,0.819809509,0.820634349,0.228077767,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1505,accenture,2021-02-01,BPS,0.359597758,0.316336882,-0.321046016,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1516,accenture,2021-02-01,ROIC,0.908863541,0.559014702,0.017020748,3,"Return on Invested Capital - %, TTM",수익성,%
1517,accenture,2021-02-01,target,0.995290125,0.011304089,-0.774076678,2,,,
1518,accenture,2021-02-01,당기순이익,0.866575224,7.02664E-06,0.91031714,2,IS_Net Income,수익성,천원
1519,accenture,2021-02-01,매입채무회전율,0.992187488,0.751220617,0.206816725,3,매입채무회전율,활동성,비율
1520,accenture,2021-02-01,매출액,0.507321168,0.023140415,0.935241135,2,IS_Revenue,성장성,천원
1521,accenture,2021-02-01,매출액증가율,0.490248787,0.681195971,-0.124636408,3,,성장성,YoY_연도
1522,accenture,2021-02-01,매출원가,0.517385982,0.0071665,0.925449002,2,IS_Cost of Revenue,성장성,천원
1523,accenture,2021-02-01,매출채권회전율,0.972713977,0.556747851,0.068717533,3,매출채권회전율,활동성,비율
1524,accenture,2021-02-01,매출총이익,0.540577201,0.003583506,0.94193336,2,IS_Gross Profit,수익성,천원
1515,accenture,2021-02-01,ROE,0.415249741,0.00999006,-0.394271338,2,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1577,accenture,2021-05-01,영업이익률,0.814108399,3.39793E-06,0.340871712,2,Operating Margin - %,수익성,비율
1576,accenture,2021-05-01,영업이익,0.77682718,2.21673E-10,0.881036079,2,IS_Operating Income,수익성,천원
1575,accenture,2021-05-01,순이익증가율,0.199766956,0.188130325,-0.128309025,3,,성장성,YoY_연도
1571,accenture,2021-05-01,비유동비율,0.913315153,0.522007649,-0.330807932,3,,안정성,비율
1573,accenture,2021-05-01,순부채,0.143219779,0.010892823,-0.745456717,2,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1572,accenture,2021-05-01,비유동자산,0.026192587,0.078559929,0.985751639,1,,안정성,천원
1578,accenture,2021-05-01,영업이익증가율,0.725487245,0.678740264,0.085070885,3,,성장성,YoY_연도
1574,accenture,2021-05-01,순이익률,0.788463901,7.30405E-06,0.64981859,2,Net Margin - %,수익성,비율
1579,accenture,2021-05-01,운전자본증감,0.275275509,0.090342796,-0.335088044,3,CF_Changes in Working Capital,안정성,천원
1584,accenture,2021-05-01,이자보상율,0.135591978,0.003282709,0.592106896,2,이자보상율,안정성,배
1581,accenture,2021-05-01,유동자산,0.115289952,0.003315121,0.91950124,2,BS_Total Current Assets,안정성,천원
1582,accenture,2021-05-01,이익잉여금,0.788915235,0.164352938,0.799479137,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1583,accenture,2021-05-01,이자발생부채,0.661867887,0.138635698,-0.084584481,3,,안정성,천원
1585,accenture,2021-05-01,자기자본비율,0.614752069,0.131494187,0.907052043,3,자기자본비율,안정성,비율
1586,accenture,2021-05-01,자본,0.000844075,0.021089472,0.989231113,0,BS_Common Stock,안정성,천원
1587,accenture,2021-05-01,자산총계,0.010830934,0.021823526,0.98237507,0,BS_Total Assets,안정성,천원
1588,accenture,2021-05-01,재고자산회전율,0.075421334,0.012936189,-0.667934486,2,,활동성,비율
1589,accenture,2021-05-01,총자산회전율,0.183594946,0.017841167,-0.235011905,2,"Asset Turnover, TTM",활동성,비율
1570,accenture,2021-05-01,부채총계,0.137459408,0.007175339,0.949384199,2,BS_Total Liabilities,안정성,천원
1590,accenture,2021-05-01,현금배당성향,0.838125671,5.59285E-06,0.334903863,2,Dividend Payout Ratio - %,수익성,%
1569,accenture,2021-05-01,부채비율,0.841324016,0.051026192,-0.548517859,3,부채비율,안정성,비율
1580,accenture,2021-05-01,유동비율,0.563579055,0.748378482,-0.007907748,3,Current Ratio,안정성,비율
1567,accenture,2021-05-01,매출총이익,0.693595288,3.36718E-05,0.947216418,2,IS_Gross Profit,수익성,천원
1548,accenture,2021-05-01,BPS,0.336345382,0.330862839,-0.313823077,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1549,accenture,2021-05-01,BPS증가율,0.758062063,0.911919956,0.107200947,3,,성장성,YoY_비율
1550,accenture,2021-05-01,CAPEX,0.230674112,6.01077E-05,-0.386697453,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1551,accenture,2021-05-01,EBITDA2,0.994871571,5.69109E-09,0.908527285,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1552,accenture,2021-05-01,EBITDA2마진율,0.844877042,2.23577E-07,0.368618463,2,EBITDA Margin - %,수익성,비율
1554,accenture,2021-05-01,EPS,0.86858739,6.2646E-08,0.909244593,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1555,accenture,2021-05-01,EPS증가율,0.208237437,0.187996143,-0.126169732,3,,성장성,YoY_비율
1556,accenture,2021-05-01,Free Cash Flow2,0.0380679,3.6843E-08,0.626494861,0,CF_Free Cash Flow,수익성,천원
1557,accenture,2021-05-01,ROA,0.764508811,0.778829567,0.199933658,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1553,accenture,2021-05-01,EBITDA2증가율,0.354868502,0.776895711,0.0897313,3,,성장성,YoY_연도
1559,accenture,2021-05-01,ROIC,0.871670043,0.51828357,-0.008185411,3,"Return on Invested Capital - %, TTM",수익성,%
1558,accenture,2021-05-01,ROE,0.408181989,0.008939492,-0.413288622,2,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1566,accenture,2021-05-01,매출채권회전율,0.975204219,0.531519267,0.072767968,3,매출채권회전율,활동성,비율
1565,accenture,2021-05-01,매출원가,0.601310752,0.003243486,0.926149597,2,IS_Cost of Revenue,성장성,천원
1564,accenture,2021-05-01,매출액증가율,0.502869039,0.785842633,-0.112050596,3,,성장성,YoY_연도
1568,accenture,2021-05-01,매출총이익률,0.737577684,0.364010958,0.063730538,3,Gross Profit Margin - %,수익성,비율
1562,accenture,2021-05-01,매입채무회전율,0.944387933,0.995568776,0.167850006,3,매입채무회전율,활동성,비율
1561,accenture,2021-05-01,당기순이익,0.947645423,4.68544E-06,0.913194695,2,IS_Net Income,수익성,천원
1560,accenture,2021-05-01,target,0.919284156,0.008122032,-0.775592166,2,,,
1563,accenture,2021-05-01,매출액,0.613359074,0.00144259,0.937523378,2,IS_Revenue,성장성,천원
1622,accenture,2021-08-01,운전자본증감,0.142877147,0.221175277,-0.271835188,3,CF_Changes in Working Capital,안정성,천원
1615,accenture,2021-08-01,비유동자산,0.04958215,0.003956568,0.986670834,0,,안정성,천원
1616,accenture,2021-08-01,순부채,0.070955717,0.068494423,-0.76104295,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1617,accenture,2021-08-01,순이익률,0.582020292,3.77313E-05,0.630169763,2,Net Margin - %,수익성,비율
1618,accenture,2021-08-01,순이익증가율,0.230663582,0.184828158,-0.129476885,3,,성장성,YoY_연도
1619,accenture,2021-08-01,영업이익,0.713421946,2.12229E-09,0.880106021,2,IS_Operating Income,수익성,천원
1620,accenture,2021-08-01,영업이익률,0.760071187,5.14708E-06,0.33393385,2,Operating Margin - %,수익성,비율
1621,accenture,2021-08-01,영업이익증가율,0.741733513,0.601912781,0.076778726,3,,성장성,YoY_연도
1614,accenture,2021-08-01,비유동비율,0.792836973,0.622830568,-0.315514379,3,,안정성,비율
1633,accenture,2021-08-01,현금배당성향,0.710079127,1.03785E-05,0.328122556,2,Dividend Payout Ratio - %,수익성,%
1625,accenture,2021-08-01,이익잉여금,0.980244339,0.383843459,0.794157012,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1626,accenture,2021-08-01,이자발생부채,0.493995166,0.19076085,-0.054546629,3,,안정성,천원
1627,accenture,2021-08-01,이자보상율,0.39391855,0.000232073,0.616420159,2,이자보상율,안정성,배
1628,accenture,2021-08-01,자기자본비율,0.813938146,0.268051349,0.888898099,3,자기자본비율,안정성,비율
1629,accenture,2021-08-01,자본,0.00209859,0.249143382,0.98692985,1,BS_Common Stock,안정성,천원
1630,accenture,2021-08-01,자산총계,0.010543284,0.069237017,0.982527681,1,BS_Total Assets,안정성,천원
1631,accenture,2021-08-01,재고자산회전율,0.028817141,0.055452818,-0.692435991,1,,활동성,비율
1632,accenture,2021-08-01,총자산회전율,0.148743829,0.013498561,-0.265228244,2,"Asset Turnover, TTM",활동성,비율
1613,accenture,2021-08-01,부채총계,0.104684352,0.007341982,0.954973562,2,BS_Total Liabilities,안정성,천원
1624,accenture,2021-08-01,유동자산,0.085959241,0.047464593,0.922367521,2,BS_Total Current Assets,안정성,천원
1612,accenture,2021-08-01,부채비율,0.646936916,0.05814511,-0.536413107,3,부채비율,안정성,비율
1623,accenture,2021-08-01,유동비율,0.511097817,0.250794623,-0.055101152,3,Current Ratio,안정성,비율
1610,accenture,2021-08-01,매출총이익,0.74612939,6.9847E-05,0.949400069,2,IS_Gross Profit,수익성,천원
1591,accenture,2021-08-01,BPS,0.271315651,0.451122476,-0.289294181,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1592,accenture,2021-08-01,BPS증가율,0.798129201,0.658604544,0.114216823,3,,성장성,YoY_비율
1593,accenture,2021-08-01,CAPEX,0.261960683,3.45133E-06,-0.451522104,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1594,accenture,2021-08-01,EBITDA2,0.917650099,9.66508E-08,0.906018306,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1595,accenture,2021-08-01,EBITDA2마진율,0.792595007,4.81337E-07,0.359768753,2,EBITDA Margin - %,수익성,비율
1611,accenture,2021-08-01,매출총이익률,0.92603456,0.254241083,0.108485849,3,Gross Profit Margin - %,수익성,비율
1597,accenture,2021-08-01,EPS,0.889838336,1.92789E-06,0.900980559,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1598,accenture,2021-08-01,EPS증가율,0.239908989,0.184164039,-0.127610605,3,,성장성,YoY_비율
1599,accenture,2021-08-01,Free Cash Flow2,0.018967961,3.06311E-09,0.688073239,0,CF_Free Cash Flow,수익성,천원
1596,accenture,2021-08-01,EBITDA2증가율,0.416300047,0.893557766,0.074983957,3,,성장성,YoY_연도
1601,accenture,2021-08-01,ROE,0.420281483,0.008026074,-0.429769144,2,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1600,accenture,2021-08-01,ROA,0.599404474,0.701940595,0.168428922,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1608,accenture,2021-08-01,매출원가,0.896737069,0.008220139,0.922842757,2,IS_Cost of Revenue,성장성,천원
1607,accenture,2021-08-01,매출액증가율,0.441115435,0.275354084,-0.170970304,3,,성장성,YoY_연도
1606,accenture,2021-08-01,매출액,0.848294007,0.004108624,0.936035077,2,IS_Revenue,성장성,천원
1609,accenture,2021-08-01,매출채권회전율,0.97644319,0.507598104,0.076630976,3,매출채권회전율,활동성,비율
1604,accenture,2021-08-01,당기순이익,0.81623988,8.1112E-05,0.904843995,2,IS_Net Income,수익성,천원
1603,accenture,2021-08-01,target,0.700532373,0.156364675,-0.740331137,3,,,
1602,accenture,2021-08-01,ROIC,0.764461066,0.469812206,-0.033866718,3,"Return on Invested Capital - %, TTM",수익성,%
1605,accenture,2021-08-01,매입채무회전율,0.728075447,0.475417726,0.089296565,3,매입채무회전율,활동성,비율
1657,accenture,2021-11-01,비유동비율,0.605526081,0.677617304,-0.297454353,3,,안정성,비율
1658,accenture,2021-11-01,비유동자산,0.09054569,0.00453066,0.986535695,2,,안정성,천원
1659,accenture,2021-11-01,순부채,0.107074205,0.732449438,-0.72882285,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1660,accenture,2021-11-01,순이익률,0.290098415,2.84661E-05,0.621976024,2,Net Margin - %,수익성,비율
1661,accenture,2021-11-01,순이익증가율,0.267441017,0.221840727,-0.116510903,3,,성장성,YoY_연도
1662,accenture,2021-11-01,영업이익,0.376054184,5.967E-11,0.89164266,2,IS_Operating Income,수익성,천원
1663,accenture,2021-11-01,영업이익률,0.613269631,2.06435E-06,0.33963054,2,Operating Margin - %,수익성,비율
1664,accenture,2021-11-01,영업이익증가율,0.680565507,0.745382834,0.082963349,3,,성장성,YoY_연도
1674,accenture,2021-11-01,재고자산회전율,0.035170258,0.61632034,-0.651611951,1,,활동성,비율
1666,accenture,2021-11-01,유동비율,0.739852405,0.160807784,-0.110528719,3,Current Ratio,안정성,비율
1667,accenture,2021-11-01,유동자산,0.209944771,0.364169862,0.915333274,3,BS_Total Current Assets,안정성,천원
1668,accenture,2021-11-01,이익잉여금,0.615945624,0.215257112,0.791055933,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
